vehicle_id,speed,time_from_spawn,color,type
1034,7.891193318416108,9408.0,-1#-1#0#-1,car
612,0.0,9830.0,-1#-1#0#-1,car
733,13.02284516351463,9709.0,-1#-1#0#-1,car
975,9.97015925287857,9467.0,-1#-1#0#-1,car
855,0.0,9587.0,-1#-1#0#-1,car
976,6.234033662122689,9466.0,-1#-1#0#-1,car
614,0.0,9809.3,-1#-1#0#-1,car
735,0.0,9707.0,-1#-1#0#-1,car
856,0.0,9586.0,-1#-1#0#-1,car
977,14.882054931261608,9465.0,-1#-1#0#-1,car
615,1.8228943802031552E-4,9827.0,-1#-1#0#-1,car
736,0.0,9706.0,-1#-1#0#-1,car
857,0.0,9585.0,-1#-1#0#-1,car
616,0.0,9826.0,-1#-1#0#-1,car
737,0.0,9705.0,-1#-1#0#-1,car
979,0.0,9463.0,-1#-1#0#-1,car
617,0.0,9825.0,-1#-1#0#-1,car
738,0.0,9704.0,-1#-1#0#-1,car
859,0.0,9583.0,-1#-1#0#-1,car
618,0.0,9824.0,-1#-1#0#-1,car
739,0.0,9703.0,-1#-1#0#-1,car
980,0.0,9462.0,-1#-1#0#-1,car
860,0.0,9582.0,-1#-1#0#-1,car
981,0.0,9459.3,-1#-1#0#-1,car
740,0.0,9702.0,-1#-1#0#-1,car
861,0.0,9581.0,-1#-1#0#-1,car
982,0.0,9457.8,-1#-1#0#-1,car
620,0.0,9822.0,-1#-1#0#-1,car
741,0.0,9701.0,-1#-1#0#-1,car
862,0.0,9580.0,-1#-1#0#-1,car
983,7.434476319257057,9459.0,-1#-1#0#-1,car
742,0.0,9700.0,-1#-1#0#-1,car
863,0.0,9579.0,-1#-1#0#-1,car
501,0.0,9941.0,-1#-1#0#-1,car
864,0.0,9578.0,-1#-1#0#-1,car
502,0.0,9940.0,-1#-1#0#-1,car
623,0.0,9525.0,-1#-1#0#-1,car
744,0.0,9698.0,-1#-1#0#-1,car
865,10.563148974191295,9498.1,-1#-1#0#-1,car
624,0.0,9818.0,-1#-1#0#-1,car
866,0.0,9576.0,-1#-1#0#-1,car
987,0.0,9455.0,-1#-1#0#-1,car
867,0.0,9575.0,-1#-1#0#-1,car
988,0.0,9454.0,-1#-1#0#-1,car
747,13.54046150635247,9695.0,-1#-1#0#-1,car
989,6.255348999333451,9453.0,-1#-1#0#-1,car
869,0.0,9573.0,-1#-1#0#-1,car
507,0.0,9935.0,-1#-1#0#-1,car
749,0.0,9693.0,-1#-1#0#-1,car
508,0.0,9934.0,-1#-1#0#-1,car
509,0.0,9933.0,-1#-1#0#-1,car
990,0.0,9452.0,-1#-1#0#-1,car
870,0.0,9572.0,-1#-1#0#-1,car
750,0.0,9692.0,-1#-1#0#-1,car
871,0.0,9571.0,-1#-1#0#-1,car
630,0.0,9812.0,-1#-1#0#-1,car
993,0.0,9444.7,-1#-1#0#-1,car
510,0.0,9932.0,-1#-1#0#-1,car
631,0.0,9811.0,-1#-1#0#-1,car
752,0.0,9690.0,-1#-1#0#-1,car
994,0.036340101457608714,9448.0,-1#-1#0#-1,car
632,0.0,9810.0,-1#-1#0#-1,car
753,0.0,9689.0,-1#-1#0#-1,car
874,0.0,9568.0,-1#-1#0#-1,car
995,0.0,9447.0,-1#-1#0#-1,car
512,0.0,9930.0,-1#-1#0#-1,car
633,0.0,9809.0,-1#-1#0#-1,car
754,0.0,9688.0,-1#-1#0#-1,car
875,0.0,9567.0,-1#-1#0#-1,car
996,8.658577397632953,9446.0,-1#-1#0#-1,car
513,0.0,9929.0,-1#-1#0#-1,car
634,0.0,9808.0,-1#-1#0#-1,car
755,0.0,9687.0,-1#-1#0#-1,car
876,0.0,9566.0,-1#-1#0#-1,car
635,0.0,9807.0,-1#-1#0#-1,car
998,6.056644899657264,9444.0,-1#-1#0#-1,car
515,0.0,9924.8,-1#-1#0#-1,car
757,0.0,9685.0,-1#-1#0#-1,car
878,0.0,9564.0,-1#-1#0#-1,car
999,0.0,9443.0,-1#-1#0#-1,car
516,0.0,9926.0,-1#-1#0#-1,car
879,0.0,9563.0,-1#-1#0#-1,car
517,0.0,9925.0,-1#-1#0#-1,car
880,0.0,9562.0,-1#-1#0#-1,car
760,0.0,9682.0,-1#-1#0#-1,car
881,0.0,9561.0,-1#-1#0#-1,car
640,0.0,9802.0,-1#-1#0#-1,car
761,0.0,9681.0,-1#-1#0#-1,car
520,0.0,9922.0,-1#-1#0#-1,car
762,0.0,9680.0,-1#-1#0#-1,car
521,0.0,9921.0,-1#-1#0#-1,car
884,8.409880317070003,9534.7,-1#-1#0#-1,car
401,0.0,10034.3,-1#-1#0#-1,car
643,0.0,9799.0,-1#-1#0#-1,car
764,0.0,9678.0,-1#-1#0#-1,car
885,0.0,9557.0,-1#-1#0#-1,car
402,0.0,10040.0,-1#-1#0#-1,car
765,0.001839455406081018,9677.0,-1#-1#0#-1,car
886,0.0,9556.0,-1#-1#0#-1,car
524,0.0,9918.0,-1#-1#0#-1,car
887,2.6924696553456484,9553.4,-1#-1#0#-1,car
525,0.0,9917.0,-1#-1#0#-1,car
646,0.0,9796.0,-1#-1#0#-1,car
767,0.0,9675.0,-1#-1#0#-1,car
888,0.0,9554.0,-1#-1#0#-1,car
647,0.0,9795.0,-1#-1#0#-1,car
768,0.0,9674.0,-1#-1#0#-1,car
889,0.0,9553.0,-1#-1#0#-1,car
406,0.0,10036.0,-1#-1#0#-1,car
527,0.0,9915.0,-1#-1#0#-1,car
648,0.0,9794.0,-1#-1#0#-1,car
407,0.0,10035.0,-1#-1#0#-1,car
649,0.0,9790.5,-1#-1#0#-1,car
890,14.631473021533253,9552.0,-1#-1#0#-1,car
770,0.0,9672.0,-1#-1#0#-1,car
891,0.0,9551.0,-1#-1#0#-1,car
650,0.0,9792.0,-1#-1#0#-1,car
771,0.0,9671.0,-1#-1#0#-1,car
892,8.455294472048637,9550.0,-1#-1#0#-1,car
530,9.164157669397975,9912.0,-1#-1#0#-1,car
651,0.0,9791.0,-1#-1#0#-1,car
772,0.0,9670.0,-1#-1#0#-1,car
893,0.0,9549.0,-1#-1#0#-1,car
531,0.0,9911.0,-1#-1#0#-1,car
652,0.0,9790.0,-1#-1#0#-1,car
773,0.0,9669.0,-1#-1#0#-1,car
894,14.992525870096319,9548.0,-1#-1#0#-1,car
653,0.0,9789.0,-1#-1#0#-1,car
895,0.0,9547.0,-1#-1#0#-1,car
533,0.0,9909.0,-1#-1#0#-1,car
896,0.0,9546.0,-1#-1#0#-1,car
413,0.0,10029.0,-1#-1#0#-1,car
534,0.0,9908.0,-1#-1#0#-1,car
776,0.0,9664.1,-1#-1#0#-1,car
897,0.0,9545.0,-1#-1#0#-1,car
414,0.0,10028.0,-1#-1#0#-1,car
535,5.519188508509676,9907.0,-1#-1#0#-1,car
656,0.0,9786.0,-1#-1#0#-1,car
777,0.0,9665.0,-1#-1#0#-1,car
898,0.0,9544.0,-1#-1#0#-1,car
415,0.0,10027.0,-1#-1#0#-1,car
657,0.0,9785.0,-1#-1#0#-1,car
899,0.0,9543.0,-1#-1#0#-1,car
416,0.0,10026.0,-1#-1#0#-1,car
658,0.0,9517.3,-1#-1#0#-1,car
779,0.0,9663.0,-1#-1#0#-1,car
538,0.0,9904.0,-1#-1#0#-1,car
780,0.0,9662.0,-1#-1#0#-1,car
660,0.0,9782.0,-1#-1#0#-1,car
781,0.0,9661.0,-1#-1#0#-1,car
540,0.0,9461.7,-1#-1#0#-1,car
661,0.0,9778.1,-1#-1#0#-1,car
782,0.0,9660.0,-1#-1#0#-1,car
420,0.0,10022.0,-1#-1#0#-1,car
541,0.0,9901.0,-1#-1#0#-1,car
542,0.0,9900.0,-1#-1#0#-1,car
663,0.0,9779.0,-1#-1#0#-1,car
784,0.0,9658.0,-1#-1#0#-1,car
664,0.0,9778.0,-1#-1#0#-1,car
423,0.0,10019.0,-1#-1#0#-1,car
544,0.0,9898.0,-1#-1#0#-1,car
786,0.0,9656.0,-1#-1#0#-1,car
424,0.0,10018.0,-1#-1#0#-1,car
787,0.0,9655.0,-1#-1#0#-1,car
304,0.0,10138.0,-1#-1#0#-1,car
667,0.0,9775.0,-1#-1#0#-1,car
788,0.0,9654.0,-1#-1#0#-1,car
305,0.0,10137.0,-1#-1#0#-1,car
426,0.0,10016.0,-1#-1#0#-1,car
547,0.0,9895.0,-1#-1#0#-1,car
668,0.0,9772.9,-1#-1#0#-1,car
789,0.0,9652.7,-1#-1#0#-1,car
669,0.0,9773.0,-1#-1#0#-1,car
307,0.0,10135.0,-1#-1#0#-1,car
549,0.0,9893.0,-1#-1#0#-1,car
308,0.0,10122.3,-1#-1#0#-1,car
790,0.0,9627.5,-1#-1#0#-1,car
670,0.0,9772.0,-1#-1#0#-1,car
791,0.0,9651.0,-1#-1#0#-1,car
671,0.0,9771.0,-1#-1#0#-1,car
430,0.0,10012.0,-1#-1#0#-1,car
672,0.0,9770.0,-1#-1#0#-1,car
793,0.0,9649.0,-1#-1#0#-1,car
310,0.0,10132.0,-1#-1#0#-1,car
794,13.988597884994261,9648.0,-1#-1#0#-1,car
311,0.0,10131.0,-1#-1#0#-1,car
432,0.0,10010.0,-1#-1#0#-1,car
674,0.0,9768.0,-1#-1#0#-1,car
795,0.0,9645.9,-1#-1#0#-1,car
675,0.0,9767.0,-1#-1#0#-1,car
796,0.0,9625.0,-1#-1#0#-1,car
555,0.0,9848.6,-1#-1#0#-1,car
676,0.0,9766.0,-1#-1#0#-1,car
797,0.0,9645.0,-1#-1#0#-1,car
435,0.0,10007.0,-1#-1#0#-1,car
556,0.0,9886.0,-1#-1#0#-1,car
677,0.0,9765.0,-1#-1#0#-1,car
798,0.0,9644.0,-1#-1#0#-1,car
678,0.0,9761.3,-1#-1#0#-1,car
316,0.0,10126.0,-1#-1#0#-1,car
318,0.0,10124.0,-1#-1#0#-1,car
560,0.0,9882.0,-1#-1#0#-1,car
681,0.0,9761.0,-1#-1#0#-1,car
561,0.0,9881.0,-1#-1#0#-1,car
441,0.0,9999.8,-1#-1#0#-1,car
321,0.0,10121.0,-1#-1#0#-1,car
442,0.0,10000.0,-1#-1#0#-1,car
684,0.0,9758.0,-1#-1#0#-1,car
443,0.0,9999.0,-1#-1#0#-1,car
685,0.0,9757.0,-1#-1#0#-1,car
565,0.0,9877.0,-1#-1#0#-1,car
566,0.0,9729.6,-1#-1#0#-1,car
687,0.0,9755.0,-1#-1#0#-1,car
326,0.0,10116.0,-1#-1#0#-1,car
447,0.0,9995.0,-1#-1#0#-1,car
689,0.0,9753.0,-1#-1#0#-1,car
206,0.0,10236.0,-1#-1#0#-1,car
327,0.0,10115.0,-1#-1#0#-1,car
448,0.0,9994.0,-1#-1#0#-1,car
569,0.0,9873.0,-1#-1#0#-1,car
207,0.0,10232.4,-1#-1#0#-1,car
449,0.0,9993.0,-1#-1#0#-1,car
690,1.7377986314522502E-4,9752.0,-1#-1#0#-1,car
570,0.0,9872.0,-1#-1#0#-1,car
450,0.0,9992.0,-1#-1#0#-1,car
571,0.0,9871.0,-1#-1#0#-1,car
692,7.271736468481625,9750.0,-1#-1#0#-1,car
330,0.0,10111.5,-1#-1#0#-1,car
572,0.0,9870.0,-1#-1#0#-1,car
693,0.0,9749.0,-1#-1#0#-1,car
331,0.0,10111.0,-1#-1#0#-1,car
573,0.0,9869.0,-1#-1#0#-1,car
694,0.0,9743.8,-1#-1#0#-1,car
453,0.0,9987.7,-1#-1#0#-1,car
574,0.0,9868.0,-1#-1#0#-1,car
695,0.0,9747.0,-1#-1#0#-1,car
454,0.0,9988.0,-1#-1#0#-1,car
575,0.0,9867.0,-1#-1#0#-1,car
334,0.0,10108.0,-1#-1#0#-1,car
455,0.0,9982.0,-1#-1#0#-1,car
576,0.0,9866.0,-1#-1#0#-1,car
697,0.0,9529.7,-1#-1#0#-1,car
335,0.0,10086.5,-1#-1#0#-1,car
456,0.0,9986.0,-1#-1#0#-1,car
577,0.0,9865.0,-1#-1#0#-1,car
698,0.0,9467.8,-1#-1#0#-1,car
457,0.0,9985.0,-1#-1#0#-1,car
699,0.0,9743.0,-1#-1#0#-1,car
337,0.0,10105.0,-1#-1#0#-1,car
217,0.0,10225.0,-1#-1#0#-1,car
459,0.0,9983.0,-1#-1#0#-1,car
218,0.0,10224.0,-1#-1#0#-1,car
580,0.0,9862.0,-1#-1#0#-1,car
340,0.0,10102.0,-1#-1#0#-1,car
582,0.0,9860.0,-1#-1#0#-1,car
220,0.0,10222.0,-1#-1#0#-1,car
584,9.287763786463413,9858.0,-1#-1#0#-1,car
585,0.0,9857.0,-1#-1#0#-1,car
465,0.0,9977.0,-1#-1#0#-1,car
586,0.0,9856.0,-1#-1#0#-1,car
466,0.0,9976.0,-1#-1#0#-1,car
587,12.398206589334375,9855.0,-1#-1#0#-1,car
346,0.2593945568292402,10096.0,-1#-1#0#-1,car
467,0.0,9975.0,-1#-1#0#-1,car
228,0.0,10214.0,-1#-1#0#-1,car
590,0.0,9852.0,-1#-1#0#-1,car
591,0.0,9851.0,-1#-1#0#-1,car
351,0.0,10091.0,-1#-1#0#-1,car
472,0.0,9970.0,-1#-1#0#-1,car
353,0.0,10089.0,-1#-1#0#-1,car
474,0.0,9968.0,-1#-1#0#-1,car
475,0.0,9967.0,-1#-1#0#-1,car
596,0.0,9846.0,-1#-1#0#-1,car
355,0.0,10087.0,-1#-1#0#-1,car
597,0.0,9845.0,-1#-1#0#-1,car
356,0.0,10086.0,-1#-1#0#-1,car
598,0.0,9835.0,-1#-1#0#-1,car
478,0.0,9964.0,-1#-1#0#-1,car
479,0.0,9963.0,-1#-1#0#-1,car
359,0.0,10083.0,-1#-1#0#-1,car
480,0.0,9962.0,-1#-1#0#-1,car
360,0.0,10082.0,-1#-1#0#-1,car
481,0.0,9836.1,-1#-1#0#-1,car
483,0.0,9959.0,-1#-1#0#-1,car
484,0.0,9958.0,-1#-1#0#-1,car
485,0.0,9957.0,-1#-1#0#-1,car
486,0.0,9956.0,-1#-1#0#-1,car
245,0.0,10197.0,-1#-1#0#-1,car
487,0.0,9955.0,-1#-1#0#-1,car
488,0.0,9954.0,-1#-1#0#-1,car
248,0.0,10194.0,-1#-1#0#-1,car
370,0.0,10072.0,-1#-1#0#-1,car
491,0.0,9951.0,-1#-1#0#-1,car
494,0.0,9948.0,-1#-1#0#-1,car
495,0.0,9947.0,-1#-1#0#-1,car
375,0.0,10067.0,-1#-1#0#-1,car
255,0.0,10187.0,-1#-1#0#-1,car
497,0.0,9945.0,-1#-1#0#-1,car
136,0.0,10306.0,-1#-1#0#-1,car
378,0.0,10064.0,-1#-1#0#-1,car
499,0.0,9943.0,-1#-1#0#-1,car
380,0.0,10062.0,-1#-1#0#-1,car
381,0.0,10061.0,-1#-1#0#-1,car
261,0.0,10181.0,-1#-1#0#-1,car
382,0.0,9935.0,-1#-1#0#-1,car
264,0.0,10178.0,-1#-1#0#-1,car
265,0.0,10177.0,-1#-1#0#-1,car
266,0.0,10176.0,-1#-1#0#-1,car
268,0.0,10174.0,-1#-1#0#-1,car
270,0.0,10172.0,-1#-1#0#-1,car
392,0.0,10050.0,-1#-1#0#-1,car
393,0.0,10049.0,-1#-1#0#-1,car
395,0.0,9647.7,-1#-1#0#-1,car
396,0.0,10042.8,-1#-1#0#-1,car
277,0.0,10162.8,-1#-1#0#-1,car
398,0.0,10040.0,-1#-1#0#-1,car
283,0.0,10159.0,-1#-1#0#-1,car
287,0.0,10155.0,-1#-1#0#-1,car
288,0.0,10150.4,-1#-1#0#-1,car
291,0.0,10151.0,-1#-1#0#-1,car
292,0.0,10150.0,-1#-1#0#-1,car
294,0.0,10148.0,-1#-1#0#-1,car
295,0.0,10147.0,-1#-1#0#-1,car
192,0.0,10250.0,-1#-1#0#-1,car
900,0.0,9438.6,-1#-1#0#-1,car
902,0.0,9540.0,-1#-1#0#-1,car
903,10.536083170367098,9539.0,-1#-1#0#-1,car
904,0.0,9538.0,-1#-1#0#-1,car
905,0.0,9537.0,-1#-1#0#-1,car
906,0.0,9438.0,-1#-1#0#-1,car
